Field,Species,Experiment,Revised_irrigation_treatment,Range,Column,Plot,Rep,Type,SbEMS_ID,PI_accession,Harvest_Id,PI_check,,
south,Sorghum bicolor,BAP_Mockler,WW,26,26,2626,1,experimental,NA,PI329843,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,27,2627,1,experimental,NA,PI330184,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,28,2628,1,experimental,NA,PI563032,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,29,2629,1,experimental,NA,PI563329,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,30,2630,1,experimental,NA,PI330199,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,31,2631,1,experimental,NA,PI152967,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,26,32,2632,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,01,2701,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,02,2702,1,experimental,NA,PI535785,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,03,2703,1,experimental,NA,PI330181,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,04,2704,1,experimental,NA,PI330858,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,05,2705,1,experimental,NA,PI329646,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,06,2706,1,experimental,NA,PI562897,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,07,2707,1,experimental,NA,PI156178,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,08,2708,1,experimental,NA,PI533759,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,09,2709,1,experimental,NA,PI511355,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,10,2710,1,experimental,NA,PI569422,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,11,2711,1,experimental,NA,PI455280,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,12,2712,1,experimental,NA,PI300118,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,13,2713,1,experimental,NA,PI302221,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,14,2714,1,experimental,NA,PI251672,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,15,2715,1,experimental,NA,PI185573,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,16,2716,1,experimental,NA,PI330169,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,17,2717,1,experimental,NA,PI329550,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,18,2718,1,experimental,NA,PI569264,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,19,2719,1,experimental,NA,PI330196,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,20,2720,1,experimental,NA,PI656020,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,21,2721,1,experimental,NA,PI329673,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,22,2722,1,experimental,NA,PI302252,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,23,2723,1,experimental,NA,PI329518,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,24,2724,1,experimental,NA,PI570110,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,25,2725,1,experimental,NA,PI330122,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,26,2726,1,experimental,NA,PI646251,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,27,2727,1,experimental,NA,PI329440,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,28,2728,1,experimental,NA,PI329551,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,29,2729,1,experimental,NA,PI146890,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,30,2730,1,experimental,NA,PI152728,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,31,2731,1,experimental,NA,PI455307,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WW,27,32,2732,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,01,2801,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,02,2802,1,border,NA,PI_533871,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,03,2803,1,border,NA,PI_656076,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,04,2804,1,border,NA,PI_533961,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,05,2805,1,border,NA,PI_656053,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,06,2806,1,border,NA,PI_656096,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,07,2807,1,border,NA,PI_656041,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,08,2808,2,border,NA,PI_656041,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,09,2809,2,border,NA,PI_533871,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,10,2810,2,border,NA,PI_656053,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,11,2811,2,border,NA,PI_656076,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,12,2812,2,border,NA,PI_656096,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,13,2813,2,border,NA,PI_533961,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,14,2814,3,border,NA,PI_533961,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,15,2815,3,border,NA,PI_656076,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,16,2816,3,border,NA,PI_656053,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,17,2817,3,border,NA,PI_656096,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,18,2818,3,border,NA,PI_533871,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WL,28,19,2819,3,border,NA,PI_656041,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,20,2820,4,border,NA,PI_656041,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,21,2821,4,border,NA,PI_656096,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,22,2822,4,border,NA,PI_533961,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,23,2823,4,border,NA,PI_533871,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,24,2824,4,border,NA,PI_656076,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,25,2825,4,border,NA,PI_656053,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,26,2826,5,border,NA,PI_656041,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,27,2827,5,border,NA,PI_533871,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,28,2828,5,border,NA,PI_656096,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,29,2829,5,border,NA,PI_533961,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,30,2830,5,border,NA,PI_656076,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,31,2831,5,border,NA,PI_656053,#N/A,#N/A,,
south,Sorghum bicolor,Arnold_microbiome,WW,28,32,2832,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,01,2901,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,02,2902,1,experimental,NA,PI152967,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,03,2903,1,experimental,NA,PI619838,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,04,2904,1,experimental,NA,PI330122,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,05,2905,1,experimental,NA,PI329440,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,06,2906,1,experimental,NA,PI330168,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,07,2907,1,experimental,NA,PI329501,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,08,2908,1,experimental,NA,PI562897,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,09,2909,1,experimental,NA,PI329550,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,10,2910,1,experimental,NA,PI656020,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,11,2911,1,experimental,NA,PI656044,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,12,2912,1,experimental,NA,PI535796,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,13,2913,1,experimental,NA,PI330199,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,14,2914,1,experimental,NA,PI651493,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,15,2915,1,experimental,NA,PI576401,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,16,2916,1,experimental,NA,PI329841,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,17,2917,1,experimental,NA,PI302221,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,18,2918,1,experimental,NA,PI365512,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,19,2919,1,experimental,NA,PI302252,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,20,2920,1,experimental,NA,PI329644,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,21,2921,1,experimental,NA,PI563332,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,22,2922,1,experimental,NA,PI329646,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,23,2923,1,experimental,NA,PI330181,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,24,2924,1,experimental,NA,PI562997,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,25,2925,1,experimental,NA,PI656030,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,26,2926,1,experimental,NA,PI329301,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,27,2927,1,experimental,NA,PI330169,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,28,2928,1,experimental,NA,PI533964,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,29,2929,1,experimental,NA,PI330858,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,30,2930,1,experimental,NA,PI595699,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,31,2931,1,experimental,NA,PI329617,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,29,32,2932,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,01,3001,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,02,3002,1,experimental,NA,PI156178,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,03,3003,1,experimental,NA,PI330184,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,04,3004,1,experimental,NA,PI329466,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,05,3005,1,experimental,NA,PI569264,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,06,3006,1,experimental,NA,PI185573,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,07,3007,1,experimental,NA,PI570053,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,08,3008,1,experimental,NA,PI300119,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,09,3009,1,experimental,NA,PI329301,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,10,3010,1,experimental,NA,PI329478,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,11,3011,1,experimental,NA,PI656029,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,12,3012,1,experimental,NA,PI585966,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,13,3013,1,experimental,NA,PI180348,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,14,3014,1,experimental,NA,PI564163,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,15,3015,1,experimental,NA,PI641835,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,16,3016,1,experimental,NA,PI569445,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,17,3017,2,experimental,NA,PI656029,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,18,3018,2,experimental,NA,PI569445,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,19,3019,2,experimental,NA,PI180348,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,20,3020,2,experimental,NA,PI585966,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,21,3021,2,experimental,NA,PI329478,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,22,3022,2,experimental,NA,PI329301,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,23,3023,2,experimental,NA,PI641835,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler_Core,WL,30,24,3024,2,experimental,NA,PI564163,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,25,3025,1,experimental,NA,PI656023,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,26,3026,1,experimental,NA,PI329551,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,27,3027,1,experimental,NA,PI563329,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,28,3028,1,experimental,NA,PI533863,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,29,3029,1,experimental,NA,PI569447,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,30,3030,1,experimental,NA,PI329843,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,31,3031,1,experimental,NA,PI646266,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,30,32,3032,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,01,3101,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,02,3102,1,experimental,NA,PI330167,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,03,3103,1,experimental,NA,PI569148,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,04,3104,1,experimental,NA,PI167093,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,05,3105,1,experimental,NA,PI533759,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,06,3106,1,experimental,NA,PI329673,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,07,3107,1,experimental,NA,PI570114,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,08,3108,1,experimental,NA,PI329518,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,09,3109,1,experimental,NA,PI337680,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,10,3110,1,experimental,NA,PI569422,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,11,3111,1,experimental,NA,PI329545,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,12,3112,1,experimental,NA,PI152728,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,13,3113,1,experimental,NA,PI586435,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,14,3114,1,experimental,NA,PI533998,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,15,3115,1,experimental,NA,PI646251,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,16,3116,1,experimental,NA,PI146890,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,17,3117,1,experimental,NA,PI251672,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,18,3118,1,experimental,NA,PI511355,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,19,3119,1,experimental,NA,PI329864,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,20,3120,1,experimental,NA,PI455307,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,21,3121,1,experimental,NA,PI453177,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,22,3122,1,experimental,NA,PI455280,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,23,3123,1,experimental,NA,PI179749,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,24,3124,1,experimental,NA,PI329300,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,25,3125,1,experimental,NA,PI329546,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,26,3126,1,experimental,NA,PI535785,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,27,3127,1,experimental,NA,PI329554,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,28,3128,1,experimental,NA,PI300118,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,29,3129,1,experimental,NA,PI330196,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,30,3130,1,experimental,NA,PI570110,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,31,3131,1,experimental,NA,PI563032,#N/A,#N/A,,
south,Sorghum bicolor,BAP_Mockler,WL,31,32,3132,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,32,01,3201,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,32,02,3202,1,experimental,1253,PI 678014,WL19_FL58_SbEMS_BL373,PI 678014,,
south,Sorghum bicolor,EMS_pop,WL,32,03,3203,1,experimental,2576,PI 678142,WL19_FL58_SbEMS_BL64,PI 678142,,
south,Sorghum bicolor,EMS_pop,WL,32,04,3204,1,experimental,647,PI 677951,WL19_FL58_SbEMS_BL510,PI 677951,,
south,Sorghum bicolor,EMS_pop,WL,32,05,3205,1,experimental,258,PI 677907,WL19_FL58_SbEMS_BL443,PI 677907,,
south,Sorghum bicolor,EMS_pop,WL,32,06,3206,1,experimental,1300,PI 678018,WL19_FL58_SbEMS_BL216,PI 678018,,
south,Sorghum bicolor,EMS_pop,WL,32,07,3207,1,experimental,1721,PI 678061,WL19_FL58_SbEMS_BL284,PI 678061,,
south,Sorghum bicolor,EMS_pop,WL,32,08,3208,1,experimental,4258,PI 678313,WL19_FL58_SbEMS_BL415,PI 678313,,
south,Sorghum bicolor,EMS_pop,WL,32,09,3209,1,experimental,4554,PI 678343,WL19_FL58_SbEMS_BL406,PI 678343,,
south,Sorghum bicolor,EMS_pop,WL,32,10,3210,1,experimental,2247,PI 678109,WL19_FL58_SbEMS_BL189,PI 678109,,
south,Sorghum bicolor,EMS_pop,WL,32,11,3211,1,experimental,1299,PI 678017,WL19_FL58_SbEMS_BL255,PI 678017,,
south,Sorghum bicolor,EMS_pop,WL,32,12,3212,1,experimental,3715,PI 678263,WL19_FL58_SbEMS_BL31,PI 678263,,
south,Sorghum bicolor,EMS_pop,WL,32,13,3213,1,experimental,4651,PI 678352,WL19_FL58_SbEMS_BL46,PI 678352,,
south,Sorghum bicolor,EMS_pop,WL,32,14,3214,1,experimental,3515,PI 678239,WL19_FL58_SbEMS_BL393,PI 678239,,
south,Sorghum bicolor,EMS_pop,WL,32,15,3215,1,experimental,683,PI 677958,WL19_FL58_SbEMS_BL229,PI 677958,,
south,Sorghum bicolor,EMS_pop,WL,32,16,3216,1,experimental,2410,PI 678128,WL19_FL58_SbEMS_BL28,PI 678128,,
south,Sorghum bicolor,EMS_pop,WL,32,17,3217,1,experimental,3610,PI 678248,WL19_FL58_SbEMS_BL36,PI 678248,,
south,Sorghum bicolor,EMS_pop,WL,32,18,3218,1,experimental,2363,PI 678124,WL19_FL58_SbEMS_BL186,PI 678124,,
south,Sorghum bicolor,EMS_pop,WL,32,19,3219,1,experimental,588,PI 677940,WL19_FL58_SbEMS_BL354,PI 677940,,
south,Sorghum bicolor,EMS_pop,WL,32,20,3220,1,experimental,4108,PI 678304,WL19_FL58_SbEMS_BL178,PI 678304,,
south,Sorghum bicolor,EMS_pop,WL,32,21,3221,1,experimental,3005,PI 678188,WL19_FL58_SbEMS_BL9,PI 678188,,
south,Sorghum bicolor,EMS_pop,WL,32,22,3222,1,experimental,3514,PI 678238,WL19_FL58_SbEMS_BL434,PI 678238,,
south,Sorghum bicolor,EMS_pop,WL,32,23,3223,1,experimental,2313,PI 678118,WL19_FL58_SbEMS_BL428,PI 678118,,
south,Sorghum bicolor,EMS_pop,WL,32,24,3224,1,experimental,2574,PI 678140,WL19_FL58_SbEMS_BL141,PI 678140,,
south,Sorghum bicolor,EMS_pop,WL,32,25,3225,1,experimental,2927,PI 678180,WL19_FL58_SbEMS_BL329,PI 678180,,
south,Sorghum bicolor,EMS_pop,WL,32,26,3226,1,experimental,2034,PI 678088,WL19_FL58_SbEMS_BL435,PI 678088,,
south,Sorghum bicolor,EMS_pop,WL,32,27,3227,1,experimental,2852,PI 678168,WL19_FL58_SbEMS_BL213,PI 678168,,
south,Sorghum bicolor,EMS_pop,WL,32,28,3228,1,experimental,3155,PI 678203,WL19_FL58_SbEMS_BL7,PI 678203,,
south,Sorghum bicolor,EMS_pop,WL,32,29,3229,1,experimental,1149,PI 678003,WL19_FL58_SbEMS_BL220,PI 678003,,
south,Sorghum bicolor,EMS_pop,WL,32,30,3230,1,experimental,3310,PI 678219,WL19_FL58_SbEMS_BL599,PI 678219,,
south,Sorghum bicolor,EMS_pop,WL,32,31,3231,1,experimental,579,PI 677939,WL19_FL58_SbEMS_BL394,PI 677939,,
south,Sorghum bicolor,EMS_pop,WL,32,32,3232,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,33,01,3301,1,border,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,33,02,3302,1,experimental,1561,PI 678043,WL19_FL58_SbEMS_BL407,PI 678043,,
south,Sorghum bicolor,EMS_pop,WL,33,03,3303,1,experimental,696,PI 677959,WL19_FL58_SbEMS_BL190,PI 677959,,
south,Sorghum bicolor,EMS_pop,WL,33,04,3304,1,experimental,3469,PI 678234,WL19_FL58_SbEMS_BL593,PI 678234,,
south,Sorghum bicolor,EMS_pop,WL,33,05,3305,1,experimental,4062,PI 678300,WL19_FL58_SbEMS_BL339,PI 678300,,
south,Sorghum bicolor,EMS_pop,WL,33,06,3306,1,experimental,2038,PI 678089,WL19_FL58_SbEMS_BL396,PI 678089,,
south,Sorghum bicolor,EMS_pop,WL,33,07,3307,1,experimental,4549,PI 678342,WL19_FL58_SbEMS_BL447,PI 678342,,
south,Sorghum bicolor,EMS_pop,WL,33,08,3308,1,experimental,458,PI 677925,WL19_FL58_SbEMS_BL357,PI 677925,,
south,Sorghum bicolor,EMS_pop,WL,33,09,3309,1,experimental,3514,PI 678238,WL19_FL58_SbEMS_BL434,PI 678238,,
south,Sorghum bicolor,EMS_pop,WL,33,10,3310,1,experimental,1767,PI 678065,WL19_FL58_SbEMS_BL123,PI 678065,,
south,Sorghum bicolor,EMS_pop,WL,33,11,3311,1,experimental,753,PI 677963,WL19_FL58_SbEMS_BL29,PI 677963,,
south,Sorghum bicolor,EMS_pop,WL,33,12,3312,1,experimental,1658,PI 678053,WL19_FL58_SbEMS_BL5,PI 678053,,
south,Sorghum bicolor,EMS_pop,WL,33,13,3313,1,experimental,2461,PI 678130,WL19_FL58_SbEMS_BL544,PI 678130,,
south,Sorghum bicolor,EMS_pop,WL,33,14,3314,1,experimental,1771,PI 678068,WL19_FL58_SbEMS_BL4,PI 678068,,
south,Sorghum bicolor,EMS_pop,WL,33,15,3315,1,experimental,2461,PI 678130,WL19_FL58_SbEMS_BL544,PI 678130,,
south,Sorghum bicolor,EMS_pop,WL,33,16,3316,1,experimental,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,33,17,3317,1,experimental,4361,PI 678323,WL19_FL58_SbEMS_BL15,PI 678323,,
south,Sorghum bicolor,EMS_pop,WL,33,18,3318,1,experimental,1821,PI 678073,WL19_FL58_SbEMS_BL440,PI 678073,,
south,Sorghum bicolor,EMS_pop,WL,33,19,3319,1,experimental,2247,PI 678109,WL19_FL58_SbEMS_BL189,PI 678109,,
south,Sorghum bicolor,EMS_pop,WL,33,20,3320,1,experimental,1984,PI 678084,WL19_FL58_SbEMS_BL594,PI 678084,,
south,Sorghum bicolor,EMS_pop,WL,33,21,3321,1,experimental,3363,PI 678224,WL19_FL58_SbEMS_BL398,PI 678224,,
south,Sorghum bicolor,EMS_pop,WL,33,22,3322,1,experimental,118,PI 677894,WL19_FL58_SbEMS_BL366,PI 677894,,
south,Sorghum bicolor,EMS_pop,WL,33,23,3323,1,experimental,4406,PI 678329,WL19_FL58_SbEMS_BL371,PI 678329,,
south,Sorghum bicolor,EMS_pop,WL,33,24,3324,1,experimental,257,PI 677906,WL19_FL58_SbEMS_BL482,PI 677906,,
south,Sorghum bicolor,EMS_pop,WL,33,25,3325,1,experimental,1609,PI 678048,WL19_FL58_SbEMS_BL206,PI 678048,,
south,Sorghum bicolor,EMS_pop,WL,33,26,3326,1,experimental,3611,PI 678249,WL19_FL58_SbEMS_BL590,PI 678249,,
south,Sorghum bicolor,EMS_pop,WL,33,27,3327,1,experimental,4012,PI 678293,WL19_FL58_SbEMS_BL24,PI 678293,,
south,Sorghum bicolor,EMS_pop,WL,33,28,3328,1,experimental,4967,PI 678361,WL19_FL58_SbEMS_BL282,PI 678361,,
south,Sorghum bicolor,EMS_pop,WL,33,29,3329,1,experimental,657,PI 677954,WL19_FL58_SbEMS_BL390,PI 677954,,
south,Sorghum bicolor,EMS_pop,WL,33,30,3330,1,experimental,NA,BTx_623,#N/A,#N/A,,
south,Sorghum bicolor,EMS_pop,WL,33,31,3331,1,experimental,4688,PI 678353,WL19_FL58_SbEMS_BL8,PI 678353,,
